lead_id,date,channel,device,cost,impressions,clicks,conversions,company_size,sector,region,status
1221,2025-09-20,Instagram Ads,Mobile,3659.59,124507,4816,384,50-100,Retail,HDF,SQL
1222,2025-09-23,Instagram Ads,Mobile,4255.1,160828,6184,480,1-10,Finance,Hauts-de-France,Lead
1223,2025-09-29,Instagram Ads,Mobile,3704.71,136791,5539,464,10-50,Tech,IdF,Lead
1224,2025-09-09,Instagram Ads,Tablet,4345.78,157172,6465,526,10-50,Media,IdF,Client
1225,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,1-10,Finance,IdF,MQL
1226,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,50-100,Health,Hauts-de-France,Client
1227,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,50-100,Tech,IdF,Lead
1228,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,10-50,Retail,Hauts-de-France,Lead
1229,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,10-50,Finance,BFC,Lead
1230,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,100-500,Media,NOR,Lead
1231,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,50-100,Education,HDF,Client
1232,2025-09-14,Facebook Ads,Desktop,6017.18,166025,4922,435,1-10,Retail,Hauts-de-France,Client
1233,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,1-10,Health,IdF,Client
1234,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,50-100,Retail,IdF,Client
1235,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,10-50,Logistics,IDF,SQL
1236,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Logistics,ARA,SQL
1237,2025-09-23,Instagram Ads,Mobile,4255.1,160828,6184,480,1-10,Health,IdF,SQL
1238,2025-09-16,Facebook Ads,Tablet,5727.33,166997,4478,362,100-500,Health,HDF,Lead
1239,2025-09-21,Facebook Ads,Desktop,6314.82,174960,4957,446,50-100,Media,PAC,MQL
1240,2025-09-23,LinkedIn,Desktop,5418.39,55528,1422,100,100-500,Education,NOR,SQL
1241,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,50-100,Health,Hauts-de-France,Client
1242,2025-09-15,Facebook Ads,Mobile,5583.01,172327,4822,397,100-500,Logistics,PAC,SQL
1243,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Health,ARA,SQL
1244,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,50-100,Health,NOR,MQL
1245,2025-09-03,Emailing,Desktop,2290.03,77558,2533,205,1-10,Media,NOR,SQL
1246,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,50-100,Health,ARA,Client
1247,2025-09-08,LinkedIn,Mobile,5171.15,53529,1350,97,10-50,Education,IdF,Lead
1248,2025-09-13,LinkedIn,Mobile,4985.74,51383,1289,105,1-10,Retail,PAC,Client
1249,2025-09-23,Instagram Ads,Desktop,4255.1,160828,6184,480,100-500,Retail,IDF,MQL
1250,2025-09-08,Instagram Ads,Tablet,3880.22,147747,5814,456,100-500,Tech,BFC,SQL
1251,2025-09-10,LinkedIn,Desktop,5428.44,51038,1318,98,1-10,Finance,HDF,Client
1252,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,10-50,Finance,PAC,MQL
1253,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,10-50,Logistics,ARA,MQL
1254,2025-09-12,LinkedIn,Mobile,5440.85,54337,1371,96,10-50,Health,PAC,MQL
1255,2025-09-16,LinkedIn,Mobile,6612.62,66648,1628,124,50-100,Education,CVL,Lead
1256,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,1-10,Retail,NOR,MQL
1257,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,100-500,Media,ARA,Lead
1258,2025-09-12,Instagram Ads,Desktop,3485.05,118943,4907,411,1-10,Health,PAC,Client
1259,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,50-100,Health,Hauts-de-France,Lead
1260,2025-09-24,Emailing,Desktop,2777.7,92732,3036,273,50-100,Retail,IdF,MQL
1261,2025-09-18,Instagram Ads,Mobile,3722.3,139200,5678,439,1-10,Finance,OCC,Client
1262,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,1-10,Health,Hauts-de-France,Client
1263,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,50-100,Health,HDF,SQL
1264,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,50-100,Energy,CVL,MQL
1265,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,1-10,Energy,HDF,Lead
1266,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,10-50,Logistics,OCC,MQL
1267,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,1-10,Health,BFC,Lead
1268,2025-09-09,Facebook Ads,Tablet,4582.25,137625,3793,343,1-10,Logistics,NOR,SQL
1269,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,10-50,Media,IdF,MQL
1270,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Retail,BFC,SQL
1271,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,50-100,Finance,HDF,MQL
1272,2025-09-07,Instagram Ads,Desktop,3812.7599999999998,149614,5963,454,50-100,Retail,Hauts-de-France,MQL
1273,2025-09-11,LinkedIn,Mobile,6873.12,64389,1627,106,100-500,Tech,CVL,MQL
1274,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,50-100,Tech,HDF,SQL
1275,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,100-500,Tech,HDF,Lead
1276,2025-09-18,Facebook Ads,Mobile,6142.42,175758,4881,424,10-50,Education,Hauts-de-France,MQL
1277,2025-09-25,LinkedIn,Desktop,6185.38,62374,1525,107,10-50,Finance,BFC,Lead
1278,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,100-500,Retail,Hauts-de-France,Lead
1279,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,10-50,Education,CVL,SQL
1280,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,1-10,Media,PAC,Lead
1281,2025-09-07,Instagram Ads,Desktop,3812.7599999999998,149614,5963,454,50-100,Logistics,BFC,Lead
1282,2025-09-24,Facebook Ads,Mobile,5508.39,165274,4548,410,100-500,Health,PAC,Client
1283,2025-09-16,LinkedIn,Mobile,6612.62,66648,1628,124,50-100,Finance,IdF,MQL
1284,2025-09-09,Instagram Ads,Tablet,4345.78,157172,6465,526,10-50,Retail,IdF,Lead
1285,2025-09-24,Emailing,Mobile,2777.7,92732,3036,273,50-100,Retail,IdF,Lead
1286,2025-09-19,Instagram Ads,Desktop,3755.12,134079,5151,414,100-500,Tech,BFC,Lead
1287,2025-09-25,LinkedIn,Desktop,6185.38,62374,1525,107,1-10,Finance,HDF,MQL
1288,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,50-100,Logistics,IdF,SQL
1289,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,1-10,Tech,IdF,SQL
1290,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,10-50,Tech,PAC,Lead
1291,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,10-50,Tech,CVL,SQL
1292,2025-09-27,LinkedIn,Desktop,6614.93,62760,1529,99,1-10,Education,IdF,MQL
1293,2025-09-07,Facebook Ads,Desktop,3684.27,117690,3375,273,1-10,Retail,Hauts-de-France,MQL
1294,2025-09-10,LinkedIn,Tablet,5428.44,51038,1318,98,10-50,Finance,IdF,SQL
1295,2025-09-08,Emailing,Desktop,2512.92,92180,3042,276,1-10,Tech,PAC,MQL
1296,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,1-10,Finance,IdF,Lead
1297,2025-09-06,Instagram Ads,Mobile,3159.0,114375,4518,381,50-100,Tech,Hauts-de-France,Client
1298,2025-09-10,Instagram Ads,Desktop,3685.55,145191,6033,497,1-10,Finance,CVL,Lead
1299,2025-09-01,LinkedIn,Mobile,5922.39,64292,1661,113,10-50,Tech,BFC,Lead
1300,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,100-500,Education,IdF,SQL
1301,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,1-10,Health,BFC,SQL
1302,2025-09-05,Emailing,Mobile,2522.64,84670,2815,237,10-50,Education,PAC,SQL
1303,2025-09-09,Emailing,Tablet,2138.67,71309,2473,221,10-50,Finance,OCC,Lead
1304,2025-09-02,Facebook Ads,Desktop,5832.7,168108,4703,390,50-100,Retail,Hauts-de-France,MQL
1305,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,100-500,Tech,CVL,Lead
1306,2025-09-18,LinkedIn,Tablet,5111.0,48459,1196,87,100-500,Finance,CVL,MQL
1307,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,50-100,Finance,IdF,Lead
1308,2025-09-23,Facebook Ads,Mobile,5198.26,145801,4039,332,1-10,Finance,NOR,SQL
1309,2025-09-05,Emailing,Mobile,2522.64,84670,2815,237,1-10,Education,ARA,Lead
1310,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,10-50,Media,BFC,Lead
1311,2025-09-28,Facebook Ads,Mobile,5176.24,134802,3717,296,1-10,Education,IdF,MQL
1312,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,50-100,Tech,Hauts-de-France,Client
1313,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,50-100,Health,ARA,Client
1314,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,1-10,Tech,Hauts-de-France,Client
1315,2025-09-28,LinkedIn,Desktop,5903.52,60798,1575,110,50-100,Health,ARA,MQL
1316,2025-09-01,Emailing,Desktop,2193.89,73029,2434,218,1-10,Retail,PAC,Lead
1317,2025-09-19,Emailing,Mobile,2789.03,95436,2997,260,10-50,Tech,BFC,MQL
1318,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,50-100,Media,PAC,SQL
1319,2025-09-16,LinkedIn,Mobile,6612.62,66648,1628,124,10-50,Health,IdF,Lead
1320,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,10-50,Retail,BFC,Lead
1321,2025-09-15,Instagram Ads,Desktop,3510.33,124309,4770,395,1-10,Tech,PAC,Lead
1322,2025-09-11,Emailing,Desktop,2675.57,84413,2889,249,10-50,Finance,Hauts-de-France,MQL
1323,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,50-100,Energy,IdF,Lead
1324,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,100-500,Health,IdF,Lead
1325,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,10-50,Logistics,IdF,MQL
1326,2025-09-28,LinkedIn,Desktop,5903.52,60798,1575,110,10-50,Tech,OCC,MQL
1327,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,50-100,Health,PAC,MQL
1328,2025-09-04,Emailing,Tablet,2177.3,65301,2178,175,100-500,Education,IdF,SQL
1329,2025-09-27,Instagram Ads,Desktop,3717.05,133510,5187,466,1-10,Finance,IdF,Lead
1330,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,10-50,Tech,IdF,SQL
1331,2025-09-13,Instagram Ads,Desktop,3626.02,127090,4877,379,50-100,Health,ARA,Lead
1332,2025-09-16,Emailing,Tablet,2303.7,83512,2718,239,10-50,Health,IdF,MQL
1333,2025-09-03,Emailing,Desktop,2290.03,77558,2533,205,1-10,Education,ARA,MQL
1334,2025-09-19,Emailing,Mobile,2789.03,95436,2997,260,10-50,Education,PAC,Client
1335,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,1-10,Education,HDF,MQL
1336,2025-09-22,Facebook Ads,Desktop,5253.29,158934,4559,390,10-50,Health,Hauts-de-France,Lead
1337,2025-09-02,Instagram Ads,Desktop,3812.57,132624,5213,414,10-50,Tech,PAC,MQL
1338,2025-09-05,Facebook Ads,Desktop,4311.2,125213,3648,306,100-500,Finance,CVL,MQL
1339,2025-09-05,Instagram Ads,Desktop,4731.53,166863,6757,548,10-50,Education,PAC,MQL
1340,2025-09-26,Emailing,Desktop,2556.08,85736,2858,237,1-10,Logistics,HDF,Lead
1341,2025-09-19,Instagram Ads,Tablet,3755.12,134079,5151,414,1-10,Tech,BFC,MQL
1342,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,100-500,Finance,PAC,Lead
1343,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,1-10,Retail,ARA,SQL
1344,2025-09-08,Instagram Ads,Desktop,3880.22,147747,5814,456,10-50,Retail,IDF,MQL
1345,2025-09-04,LinkedIn,Desktop,6239.3,64902,1634,101,1-10,Finance,BFC,Lead
1346,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,50-100,Health,NOR,Client
1347,2025-09-25,Emailing,Mobile,2624.14,81583,2561,220,10-50,Tech,IdF,SQL
1348,2025-09-14,Emailing,Desktop,3045.63,103241,3613,316,10-50,Education,PAC,MQL
1349,2025-09-20,Instagram Ads,Desktop,3659.59,124507,4816,384,10-50,Media,NOR,Lead
1350,2025-09-20,LinkedIn,Mobile,4982.1900000000005,54974,1412,101,100-500,Logistics,Hauts-de-France,SQL
1351,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,10-50,Tech,IDF,MQL
1352,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,50-100,Health,IdF,Client
1353,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,100-500,Finance,NOR,Lead
1354,2025-09-25,Emailing,Mobile,2624.14,81583,2561,220,100-500,Retail,PAC,Lead
1355,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,1-10,Health,IdF,Client
1356,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,100-500,Education,NOR,Client
1357,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,1-10,Tech,Hauts-de-France,Lead
1358,2025-09-30,Facebook Ads,Desktop,5042.46,155635,4399,353,10-50,Logistics,IdF,SQL
1359,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,100-500,Media,IdF,Lead
1360,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,1-10,Education,BFC,SQL
1361,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,1-10,Education,IDF,Client
1362,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,1-10,Retail,IdF,Lead
1363,2025-09-14,Facebook Ads,Mobile,6017.18,166025,4922,435,10-50,Education,PAC,Lead
1364,2025-09-10,Facebook Ads,Tablet,6549.1,171421,4998,402,10-50,Retail,IdF,Lead
1365,2025-09-19,Emailing,Desktop,2789.03,95436,2997,260,50-100,Energy,CVL,Lead
1366,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,100-500,Tech,IdF,Lead
1367,2025-09-02,Facebook Ads,Tablet,5832.7,168108,4703,390,50-100,Retail,IdF,SQL
1368,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,1-10,Finance,IdF,Lead
1369,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,100-500,Retail,ARA,MQL
1370,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,1-10,Finance,NOR,SQL
1371,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,1-10,Finance,ARA,MQL
1372,2025-09-07,Instagram Ads,Tablet,3812.7599999999998,149614,5963,454,1-10,Media,IdF,MQL
1373,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,10-50,Finance,ARA,Lead
1374,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,1-10,Retail,HDF,MQL
1375,2025-09-09,Facebook Ads,Desktop,4582.25,137625,3793,343,1-10,Retail,IdF,Lead
1376,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,1-10,Finance,IdF,SQL
1377,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,1-10,Finance,IdF,Lead
1378,2025-09-06,Instagram Ads,Mobile,3159.0,114375,4518,381,10-50,Education,CVL,SQL
1379,2025-09-08,Emailing,Desktop,2512.92,92180,3042,276,50-100,Tech,BFC,SQL
1380,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,50-100,Retail,ARA,SQL
1381,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,1-10,Retail,IdF,Lead
1382,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,1-10,Retail,Hauts-de-France,Lead
1383,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,100-500,Retail,IDF,Client
1384,2025-09-01,Emailing,Desktop,2193.89,73029,2434,218,1-10,Education,IdF,Lead
1385,2025-09-14,Facebook Ads,Mobile,6017.18,166025,4922,435,100-500,Retail,NOR,Lead
1386,2025-09-15,Facebook Ads,Desktop,5583.01,172327,4822,397,1-10,Finance,ARA,SQL
1387,2025-09-23,Emailing,Desktop,2377.44,72741,2372,204,100-500,Health,IdF,SQL
1388,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,1-10,Retail,PAC,MQL
1389,2025-09-16,Emailing,Tablet,2303.7,83512,2718,239,10-50,Education,OCC,SQL
1390,2025-09-10,Emailing,Mobile,2356.2,66934,2202,182,50-100,Finance,PAC,MQL
1391,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,10-50,Finance,NOR,Lead
1392,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Media,Hauts-de-France,SQL
1393,2025-09-10,LinkedIn,Tablet,5428.44,51038,1318,98,10-50,Retail,ARA,SQL
1394,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,50-100,Energy,HDF,Client
1395,2025-09-10,Instagram Ads,Desktop,3685.55,145191,6033,497,1-10,Health,OCC,Lead
1396,2025-09-23,Emailing,Desktop,2377.44,72741,2372,204,1-10,Health,PAC,SQL
1397,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,10-50,Media,BFC,MQL
1398,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,1-10,Media,IdF,Lead
1399,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,50-100,Health,Hauts-de-France,SQL
1400,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,1-10,Education,Hauts-de-France,Lead
1401,2025-09-08,Emailing,Desktop,2512.92,92180,3042,276,10-50,Finance,IdF,MQL
1402,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,1-10,Finance,Hauts-de-France,Lead
1403,2025-09-09,Emailing,Mobile,2138.67,71309,2473,221,10-50,Tech,Hauts-de-France,MQL
1404,2025-09-26,Facebook Ads,Desktop,5251.55,163827,4769,378,1-10,Tech,IDF,MQL
1405,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Media,BFC,MQL
1406,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,1-10,Tech,PAC,MQL
1407,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,100-500,Tech,IDF,Lead
1408,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,1-10,Education,IdF,SQL
1409,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,50-100,Tech,PAC,Client
1410,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,1-10,Retail,BFC,Lead
1411,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,1-10,Health,IdF,MQL
1412,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,10-50,Health,CVL,SQL
1413,2025-09-04,Facebook Ads,Desktop,4937.82,141564,3846,319,10-50,Education,IdF,MQL
1414,2025-09-18,Instagram Ads,Mobile,3722.3,139200,5678,439,100-500,Finance,IdF,MQL
1415,2025-09-08,Facebook Ads,Mobile,5498.59,154202,4436,379,100-500,Finance,IdF,SQL
1416,2025-09-21,LinkedIn,Tablet,4666.97,47645,1205,90,50-100,Education,OCC,Lead
1417,2025-09-05,Facebook Ads,Desktop,4311.2,125213,3648,306,10-50,Finance,BFC,MQL
1418,2025-09-30,LinkedIn,Desktop,5212.27,56209,1332,91,10-50,Health,BFC,MQL
1419,2025-09-09,Emailing,Desktop,2138.67,71309,2473,221,10-50,Energy,ARA,Lead
1420,2025-09-27,Emailing,Mobile,2412.97,82002,2855,252,100-500,Finance,Hauts-de-France,MQL
1421,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,10-50,Retail,BFC,SQL
1422,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,10-50,Tech,PAC,SQL
1423,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,1-10,Health,IdF,Lead
1424,2025-09-06,Emailing,Mobile,2819.64,89019,2993,262,1-10,Tech,BFC,Client
1425,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,100-500,Finance,IdF,SQL
1426,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,1-10,Media,IdF,MQL
1427,2025-09-20,Emailing,Tablet,2292.52,80818,2572,226,10-50,Finance,HDF,Lead
1428,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,1-10,Retail,BFC,MQL
1429,2025-09-27,LinkedIn,Mobile,6614.93,62760,1529,99,50-100,Education,BFC,Client
1430,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,1-10,Retail,PAC,MQL
1431,2025-09-30,LinkedIn,Mobile,5212.27,56209,1332,91,50-100,Education,PAC,SQL
1432,2025-09-10,LinkedIn,Desktop,5428.44,51038,1318,98,1-10,Health,CVL,MQL
1433,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,100-500,Tech,CVL,MQL
1434,2025-09-04,Instagram Ads,Mobile,4473.3,155125,6156,492,50-100,Energy,ARA,Lead
1435,2025-09-15,Instagram Ads,Mobile,3510.33,124309,4770,395,1-10,Tech,IDF,SQL
1436,2025-09-23,LinkedIn,Desktop,5418.39,55528,1422,100,10-50,Logistics,OCC,MQL
1437,2025-09-10,Emailing,Mobile,2356.2,66934,2202,182,1-10,Tech,PAC,Lead
1438,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,1-10,Retail,HDF,MQL
1439,2025-09-13,Emailing,Mobile,2845.0299999999997,91362,3013,252,100-500,Tech,ARA,Client
1440,2025-09-09,Emailing,Mobile,2138.67,71309,2473,221,10-50,Tech,ARA,SQL
1441,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,10-50,Education,IdF,MQL
1442,2025-09-18,Facebook Ads,Desktop,6142.42,175758,4881,424,1-10,Health,ARA,Client
1443,2025-09-16,Instagram Ads,Desktop,3231.25,113391,4395,362,10-50,Education,NOR,Lead
1444,2025-09-15,LinkedIn,Desktop,5425.6,52821,1257,85,100-500,Retail,HDF,Lead
1445,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,10-50,Finance,HDF,Lead
1446,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,100-500,Health,IdF,Lead
1447,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,100-500,Finance,Hauts-de-France,Lead
1448,2025-09-29,Facebook Ads,Tablet,4946.54,154976,4183,360,1-10,Health,IdF,SQL
1449,2025-09-14,Instagram Ads,Desktop,2938.88,101513,3837,327,1-10,Health,Hauts-de-France,SQL
1450,2025-09-24,Emailing,Desktop,2777.7,92732,3036,273,100-500,Tech,ARA,SQL
1451,2025-09-11,Instagram Ads,Mobile,4008.15,146630,5714,460,10-50,Education,Hauts-de-France,SQL
1452,2025-09-20,LinkedIn,Mobile,4982.1900000000005,54974,1412,101,1-10,Education,ARA,SQL
1453,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,1-10,Health,PAC,Lead
1454,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,10-50,Tech,Hauts-de-France,SQL
1455,2025-09-03,Facebook Ads,Tablet,4691.4,137291,3957,301,50-100,Retail,IdF,MQL
1456,2025-09-08,Instagram Ads,Tablet,3880.22,147747,5814,456,1-10,Retail,NOR,Client
1457,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,1-10,Retail,IdF,Lead
1458,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,100-500,Retail,IdF,Lead
1459,2025-09-28,Emailing,Tablet,2353.42,79194,2848,248,50-100,Media,HDF,SQL
1460,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,10-50,Health,IDF,SQL
1461,2025-09-19,Instagram Ads,Mobile,3755.12,134079,5151,414,50-100,Health,CVL,Lead
1462,2025-09-01,Emailing,Mobile,2193.89,73029,2434,218,10-50,Retail,IdF,MQL
1463,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,50-100,Energy,IdF,Lead
1464,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,10-50,Tech,IDF,Client
1465,2025-09-27,LinkedIn,Mobile,6614.93,62760,1529,99,1-10,Education,HDF,Lead
1466,2025-09-09,Emailing,Desktop,2138.67,71309,2473,221,50-100,Logistics,ARA,Lead
1467,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,10-50,Education,IdF,Lead
1468,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,100-500,Logistics,IdF,MQL
1469,2025-09-25,Emailing,Mobile,2624.14,81583,2561,220,1-10,Health,IdF,Lead
1470,2025-09-25,Emailing,Desktop,2624.14,81583,2561,220,100-500,Tech,BFC,SQL
1471,2025-09-06,Instagram Ads,Desktop,3159.0,114375,4518,381,100-500,Tech,IdF,Client
1472,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,1-10,Retail,IDF,Lead
1473,2025-09-17,Instagram Ads,Tablet,3153.97,121737,4746,409,50-100,Tech,IdF,SQL
1474,2025-09-21,Facebook Ads,Tablet,6314.82,174960,4957,446,10-50,Health,CVL,Lead
1475,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,100-500,Retail,IdF,MQL
1476,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,10-50,Media,ARA,Lead
1477,2025-09-09,Facebook Ads,Desktop,4582.25,137625,3793,343,50-100,Retail,IdF,Lead
1478,2025-09-06,Facebook Ads,Desktop,5898.94,168671,4842,376,10-50,Finance,CVL,SQL
1479,2025-09-19,Facebook Ads,Tablet,4000.7,130129,3520,301,1-10,Logistics,ARA,Lead
1480,2025-09-14,LinkedIn,Desktop,5411.59,51268,1249,83,1-10,Retail,IdF,Client
1481,2025-09-21,Emailing,Desktop,2801.35,91605,3016,248,10-50,Education,HDF,SQL
1482,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,50-100,Education,ARA,SQL
1483,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,10-50,Retail,OCC,Client
1484,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,50-100,Finance,OCC,Client
1485,2025-09-16,LinkedIn,Mobile,6612.62,66648,1628,124,1-10,Retail,OCC,MQL
1486,2025-09-12,Facebook Ads,Desktop,5458.32,148794,4155,345,10-50,Education,IdF,MQL
1487,2025-09-14,LinkedIn,Desktop,5411.59,51268,1249,83,1-10,Health,IdF,MQL
1488,2025-09-11,Emailing,Desktop,2675.57,84413,2889,249,50-100,Finance,IDF,SQL
1489,2025-09-11,Instagram Ads,Mobile,4008.15,146630,5714,460,100-500,Education,PAC,MQL
1490,2025-09-22,Facebook Ads,Desktop,5253.29,158934,4559,390,10-50,Retail,IdF,Client
1491,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Education,CVL,Lead
1492,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,1-10,Media,Hauts-de-France,MQL
1493,2025-09-06,Emailing,Desktop,2819.64,89019,2993,262,50-100,Media,CVL,MQL
